id,name,created_at,updated_at
2362,brewers rice,2024-05-02 10:49:16.72953,
2363,bream,2024-05-02 10:49:16.72953,
2364,menhaden fish oil (preserved with mixed tocopherols) (source of dha),2024-05-02 10:49:16.72953,
2365,dried asparagus,2024-05-02 10:49:16.72953,
2366,brewers dried yeast,2024-05-02 10:49:16.72953,
2367,spearmint extract. manufactured in a facility that also processes grains.,2024-05-02 10:49:16.72953,
2368,freeze-dried quail,2024-05-02 10:49:16.72953,
2369,powdered psyllium seed husk,2024-05-02 10:49:16.72953,
2370,menadione sodium bisulfite complex,2024-05-02 10:49:16.72953,
2371,folic acid.,2024-05-02 10:49:16.72953,
2372,dried chicken liver,2024-05-02 10:49:16.72953,
2373,catfish meal,2024-05-02 10:49:16.72953,
2374,dehydrated egg product,2024-05-02 10:49:16.72953,
2375,ground peppermint,2024-05-02 10:49:16.72953,
2376,minerals [zinc sulfate,2024-05-02 10:49:16.72953,
2377,freeze dried beef heart,2024-05-02 10:49:16.72953,
2378,bifidobacterium thermophilum fermentation product dehydrated,2024-05-02 10:49:16.72953,
2379,whole pinto beans,2024-05-02 10:49:16.72953,
2380,dried pork broth,2024-05-02 10:49:16.72953,
2381,menadione sodium bisulfite complex.,2024-05-02 10:49:16.72953,
2382,russet potato,2024-05-02 10:49:16.72953,
2383,chicken meat,2024-05-02 10:49:16.72953,
2384,chelated manganese proteinate,2024-05-02 10:49:16.72953,
2385,apple fiber,2024-05-02 10:49:16.72953,
2386,minerals: (zinc sulfate,2024-05-02 10:49:16.72953,
2387,dried cranberries,2024-05-02 10:49:16.72953,
2388,venison lung,2024-05-02 10:49:16.72953,
2389,sun-dried miscanthus grass,2024-05-02 10:49:16.72953,
2390,minerals (calcium chloride,2024-05-02 10:49:16.72953,
2391,goat tripe,2024-05-02 10:49:16.72953,
2392,sunflower oil (preserved with mixed tohopherols),2024-05-02 10:49:16.72953,
2393,dried l. acidophilus fermentation product,2024-05-02 10:49:16.72953,
2394,e468620,2024-05-02 10:49:16.72953,
2395,salmon oil (source of omega-3 fatty acids),2024-05-02 10:49:16.72953,
2396,folic acid (vitamin b-9),2024-05-02 10:49:16.72953,
2397,phosphorous,2024-05-02 10:49:16.72953,
2398,cod meal,2024-05-02 10:49:16.72953,
2399,dried squash,2024-05-02 10:49:16.72953,
2400,sunflower lecithin,2024-05-02 10:49:16.72953,
2401,vitamins[vitamin e supplement,2024-05-02 10:49:16.72953,
2402,salmon (source of epa and dha),2024-05-02 10:49:16.72953,
2403,cassia,2024-05-02 10:49:16.72953,
2404,rye,2024-05-02 10:49:16.72953,
2405,mixed tocopherols (for freshness),2024-05-02 10:49:16.72953,
2406,turkey fat,2024-05-02 10:49:16.72953,
2407,trout with ground bone,2024-05-02 10:49:16.72953,
2408,dehydrated chicken,2024-05-02 10:49:16.72953,
2409,fish oil (stabilized with mixed tocopherols),2024-05-02 10:49:16.72953,
2410,sodium selenite],2024-05-02 10:49:16.72953,
2411,organic pea protein,2024-05-02 10:49:16.72953,
2412,vitamin d supplement,2024-05-02 10:49:16.72953,
2413,threadfin bream,2024-05-02 10:49:16.72953,
2414,flaxseed (source of omega 3 and 6 fatty acids),2024-05-02 10:49:16.72953,
2415,l-ascorbyl-2-polyphosphate (source of vitamin c),2024-05-02 10:49:16.72953,
2416,alpha-tocopherol acetate (a source of vitamin e),2024-05-02 10:49:16.72953,
2417,c425220,2024-05-02 10:49:16.72953,
2418,fresh chicken,2024-05-02 10:49:16.72953,
2419,f468120,2024-05-02 10:49:16.72953,
2420,lobster meal,2024-05-02 10:49:16.72953,
2421,menadione sodium bisulfite complex( source of vitamin k activity).,2024-05-02 10:49:16.72953,
2422,vitamin k1 supplement,2024-05-02 10:49:16.72953,
2423,maize gluten,2024-05-02 10:49:16.72953,
2424,egg white,2024-05-02 10:49:16.72953,
2425,whole dried sweet potatoes,2024-05-02 10:49:16.72953,
2426,de-boned duck,2024-05-02 10:49:16.72953,
2427,organic psyllium husk powder,2024-05-02 10:49:16.72953,
2428,dried egg products,2024-05-02 10:49:16.72953,
2429,dried lactobacillus acidophilus fermentation product.,2024-05-02 10:49:16.72953,
2430,taurine and vitamin supplements,2024-05-02 10:49:16.72953,
2431,wheat gluten,2024-05-02 10:49:16.72953,
2432,chicken meal,2024-05-02 10:49:16.72953,
2433,dried apricots,2024-05-02 10:49:16.72953,
2434,chicken fat preserved with mixed tocopherols,2024-05-02 10:49:16.72953,
2435,added color (fd&c red #40,2024-05-02 10:49:16.72953,
2436,minerals (zinc amino acid chelate,2024-05-02 10:49:16.72953,
2437,pyridoxine (vitamin b6)],2024-05-02 10:49:16.72953,
2438,iron oxide color,2024-05-02 10:49:16.72953,
2439,l-ascorbyl-2-monophosphate (source of vitamin c),2024-05-02 10:49:16.72953,
2440,methionine,2024-05-02 10:49:16.72953,
2441,organic pea starch,2024-05-02 10:49:16.72953,
2442,red meat tuna,2024-05-02 10:49:16.72953,
2443,trace minerals [zinc sulfate,2024-05-02 10:49:16.72953,
2444,natural roasted flavor,2024-05-02 10:49:16.72953,
2445,magnesium proteinate.,2024-05-02 10:49:16.72953,
2446,dried bifidobacterium bifidum fermentation product,2024-05-02 10:49:16.72953,
2447,egg product,2024-05-02 10:49:16.72953,
2448,goat liver,2024-05-02 10:49:16.72953,
2449,vitamina supplement,2024-05-02 10:49:16.72953,
2450,ferrous sulfate,2024-05-02 10:49:16.72953,
2451,dried tomatoes,2024-05-02 10:49:16.72953,
2452,sage extract,2024-05-02 10:49:16.72953,
2453,dehydrated deboned chicken,2024-05-02 10:49:16.72953,
2454,taurine (for heart health),2024-05-02 10:49:16.72953,
2455,sodium selenite riboflavin supplement,2024-05-02 10:49:16.72953,
2456,flavours (chicken broth,2024-05-02 10:49:16.72953,
2457,chicken fat (mixed tocopherols used as a preservative),2024-05-02 10:49:16.72953,
2458,d702317,2024-05-02 10:49:16.72953,
2459,zinc glycine complex,2024-05-02 10:49:16.72953,
2460,pyriodoxine hydrochloride,2024-05-02 10:49:16.72953,
2461,herring meal (source of omega 3 and dha),2024-05-02 10:49:16.72953,
2462,cheese,2024-05-02 10:49:16.72953,
2463,pantothenic acid (vitamin b5),2024-05-02 10:49:16.72953,
2464,vitamins & minerals (vitamin e supplement,2024-05-02 10:49:16.72953,
2465,poultry fat (preserved with mixed tocopherols,2024-05-02 10:49:16.72953,
2466,tea extract,2024-05-02 10:49:16.72953,
2467,green tea extract,2024-05-02 10:49:16.72953,
2468,riboflavin supplement (vitamin b-2),2024-05-02 10:49:16.72953,
2469,potassium iodide ,2024-05-02 10:49:16.72953,
2470,vitamin asupplement,2024-05-02 10:49:16.72953,
2471,l-cystine,2024-05-02 10:49:16.72953,
2472,turmeric,2024-05-02 10:49:16.72953,
2473,canola oil (source of omega 3 fatty acids),2024-05-02 10:49:16.72953,
2474,prairie meal,2024-05-02 10:49:16.72953,
2475,torula dried yeast,2024-05-02 10:49:16.72953,
2476,dried alfalfa,2024-05-02 10:49:16.72953,
2477,calcium lodate,2024-05-02 10:49:16.72953,
2478,mixed tocopherols for added freshness,2024-05-02 10:49:16.72953,
2479,disodium phosphate,2024-05-02 10:49:16.72953,
2480,turkey fat (preserved with mixed tocopherols),2024-05-02 10:49:16.72953,
2481,tri-calcium phosphate,2024-05-02 10:49:16.72953,
2482,cabbage,2024-05-02 10:49:16.72953,
2483,vitamin a,2024-05-02 10:49:16.72953,
2484,hoki,2024-05-02 10:49:16.72953,
2485,quail (with ground bone),2024-05-02 10:49:16.72953,
2486,collagen peptide,2024-05-02 10:49:16.72953,
2487,organic ginger,2024-05-02 10:49:16.72953,
2488,dried algae (natural source of dha),2024-05-02 10:49:16.72953,
2489,mixed tocopherols with rosemary (preservatives),2024-05-02 10:49:16.72953,
2490,organic carrots,2024-05-02 10:49:16.72953,
2491,meanhaden fish meal,2024-05-02 10:49:16.72953,
2492,selenium premix,2024-05-02 10:49:16.72953,
2493,green mussels,2024-05-02 10:49:16.72953,
2494,organic brown rice,2024-05-02 10:49:16.72953,
2495,ascorbic acid niacin,2024-05-02 10:49:16.72953,
2496,dried lactobacillus acidophilus,2024-05-02 10:49:16.72953,
2497,c427720,2024-05-02 10:49:16.72953,
2498,menadione sodium bisulfite complex (source of vitamin k activity).,2024-05-02 10:49:16.72953,
2499,duck (with ground bone),2024-05-02 10:49:16.72953,
2500,slippery elm,2024-05-02 10:49:16.72953,
2501,ground fennel,2024-05-02 10:49:16.72953,
2502,dried coconut,2024-05-02 10:49:16.72953,
2503,tannic acid.,2024-05-02 10:49:16.72953,
2504,taruine,2024-05-02 10:49:16.72953,
2505,basa,2024-05-02 10:49:16.72953,
2506,ginger,2024-05-02 10:49:16.72953,
2507,turkey by-product meal,2024-05-02 10:49:16.72953,
2508,chicken fat ( stabilized with mixed tocopherols,2024-05-02 10:49:16.72953,
2509,menadione sodium bisulfite complex (a source of vitamin k activity),2024-05-02 10:49:16.72953,
2510,vitamin b-7,2024-05-02 10:49:16.72953,
2511,corn protein concentrate,2024-05-02 10:49:16.72953,
2512,fresh whole eggs,2024-05-02 10:49:16.72953,
2513,vitamin b3 (niacin),2024-05-02 10:49:16.72953,
2514,modified rice starch,2024-05-02 10:49:16.72953,
2515,preserved with citric acid,2024-05-02 10:49:16.72953,
2516,water( sufficient for dry ingredient hydration),2024-05-02 10:49:16.72953,
2517,ground chickpeas,2024-05-02 10:49:16.72953,
2518,niacinamide,2024-05-02 10:49:16.72953,
2519,cellulose,2024-05-02 10:49:16.72953,
2520,natural roasted beef flavor,2024-05-02 10:49:16.72953,
2521,ocean whitefish meal,2024-05-02 10:49:16.72953,
2522,salmonoil (a source of dha),2024-05-02 10:49:16.72953,
2523,l-canitinte,2024-05-02 10:49:16.72953,
2524,locust bean gum(e410),2024-05-02 10:49:16.72953,
2525,lobster,2024-05-02 10:49:16.72953,
2526,red lentils,2024-05-02 10:49:16.72953,
2527,e469120,2024-05-02 10:49:16.72953,
2528,blue 2),2024-05-02 10:49:16.72953,
2529,pasta,2024-05-02 10:49:16.72953,
2530,menhaden fish meal (source of omega 3 fatty acids),2024-05-02 10:49:16.72953,
2531,riboflavin supplement (source of vitamin b2),2024-05-02 10:49:16.72953,
2532,chicken oil,2024-05-02 10:49:16.72953,
2533,egg shell membrane,2024-05-02 10:49:16.72953,
2534,hydrolyzed fish protein,2024-05-02 10:49:16.72953,
2535,dl-alpha-tocopherol acetate,2024-05-02 10:49:16.72953,
2536,safflower oil,2024-05-02 10:49:16.72953,
2537,d-calciumpantothenate,2024-05-02 10:49:16.72953,
2538,goat kidney,2024-05-02 10:49:16.72953,
2539,organic yeast extract,2024-05-02 10:49:16.72953,
2540,duck broth,2024-05-02 10:49:16.72953,
2541,manganese sulfate monohydrate,2024-05-02 10:49:16.72953,
2542,l-lysine monohydrochloride,2024-05-02 10:49:16.72953,
2543,zinc sulfate,2024-05-02 10:49:16.72953,
2544,white sweet potatoes,2024-05-02 10:49:16.72953,
2545,chicken liver (hydrolized),2024-05-02 10:49:16.72953,
2546,dried bacillus licheniformis fermentation product,2024-05-02 10:49:16.72953,
2547,folic acid (vitamin b9).,2024-05-02 10:49:16.72953,
2548,lactic acid,2024-05-02 10:49:16.72953,
2549,chicken liver,2024-05-02 10:49:16.72953,
2550,deboned turkey (boned removed,2024-05-02 10:49:16.72953,
2551,minerals (tricalcium phosphate,2024-05-02 10:49:16.72953,
2552,magnesium sulfate.,2024-05-02 10:49:16.72953,
2553,fish oil (source of epa and dha),2024-05-02 10:49:16.72953,
2554,vitamin b1 supplement,2024-05-02 10:49:16.72953,
2555,tapioca,2024-05-02 10:49:16.72953,
2556,sodium pyrophosphate,2024-05-02 10:49:16.72953,
2557,butternut squash,2024-05-02 10:49:16.72953,
2558,chicken neck,2024-05-02 10:49:16.72953,
2559,b471820,2024-05-02 10:49:16.72953,
2560,sweet potato,2024-05-02 10:49:16.72953,
2561,pepperchicken meal,2024-05-02 10:49:16.72953,
2562,iron polysaccharide complex,2024-05-02 10:49:16.72953,
2563,whiteï¬sh meal,2024-05-02 10:49:16.72953,
2564,soybean mill run,2024-05-02 10:49:16.72953,
2565,gizzard),2024-05-02 10:49:16.72953,
2566,corn flour,2024-05-02 10:49:16.72953,
2567,vitamin b6 supplement,2024-05-02 10:49:16.72953,
2568,rabbit meat,2024-05-02 10:49:16.72953,
2569,vitamin d supplement).,2024-05-02 10:49:16.72953,
2570,seaweed meal,2024-05-02 10:49:16.72953,
2571,riboflavin supplement source of vitamin b2),2024-05-02 10:49:16.72953,
2572,whey,2024-05-02 10:49:16.72953,
2573,zinc methionine complex,2024-05-02 10:49:16.72953,
2574,potassium,2024-05-02 10:49:16.72953,
2575,garbanzo beans,2024-05-02 10:49:16.72953,
2576,cocon...ut oil,2024-05-02 10:49:16.72953,
2577,freeze-dried chicken liver,2024-05-02 10:49:16.72953,
2578,chicken by-product meal,2024-05-02 10:49:16.72953,
2579,alfalfa meal,2024-05-02 10:49:16.72953,
2580,dried bifidobacterium thermophilum fermentation product,2024-05-02 10:49:16.72953,
2581,ground pork bone,2024-05-02 10:49:16.72953,
2582,venison meal,2024-05-02 10:49:16.72953,
2583,riboflavin supplement,2024-05-02 10:49:16.72953,
2584,iron proteinate*,2024-05-02 10:49:16.72953,
2585,apple...s,2024-05-02 10:49:16.72953,
2586,tuna (source of glucosamine and chondroitin sulfate),2024-05-02 10:49:16.72953,
2587,deboned wild boar,2024-05-02 10:49:16.72953,
2588,dried apples,2024-05-02 10:49:16.72953,
2589,a434620,2024-05-02 10:49:16.72953,
2590,pomegranates,2024-05-02 10:49:16.72953,
2591,organic potato starch,2024-05-02 10:49:16.72953,
2592,beef: beef,2024-05-02 10:49:16.72953,
2593,menhaden oil (preserved with mixed tocopherols),2024-05-02 10:49:16.72953,
2594,freeze dried pork fat,2024-05-02 10:49:16.72953,
2595,choodiuline chloride,2024-05-02 10:49:16.72953,
2596,sodium nitrite (to promote color retention).,2024-05-02 10:49:16.72953,
2597,citric acid (used as a preservative),2024-05-02 10:49:16.72953,
2598,magnesium proteinate,2024-05-02 10:49:16.72953,
2599,beef tallow,2024-05-02 10:49:16.72953,
2600,meat protein isolate,2024-05-02 10:49:16.72953,
2601,egg product (dried),2024-05-02 10:49:16.72953,
2602,vitamin d3 supplement,2024-05-02 10:49:16.72953,
2603,turkey liver,2024-05-02 10:49:16.72953,
2604,potassium citrate,2024-05-02 10:49:16.72953,
2605,dried lactobacillus plantarum fermentation product,2024-05-02 10:49:16.72953,
2606,vitamin e supplement,2024-05-02 10:49:16.72953,
2607,agar agar,2024-05-02 10:49:16.72953,
2608,fructooligiosaccharide (fos),2024-05-02 10:49:16.72953,
2609,calcium l-ascorbyl-2-monophosphate,2024-05-02 10:49:16.72953,
2610,niacin supplement (vitamin b3),2024-05-02 10:49:16.72953,
2611,canol...a oil,2024-05-02 10:49:16.72953,
2612,dehydrated cantaloupe melon,2024-05-02 10:49:16.72953,
2613,magnesium chloride,2024-05-02 10:49:16.72953,
2614,copper proteinate calcium iodate,2024-05-02 10:49:16.72953,
2615,carrageenan.,2024-05-02 10:49:16.72953,
2616,ground lamb bone,2024-05-02 10:49:16.72953,
2617,thiamine mononitrate (vitamin b1),2024-05-02 10:49:16.72953,
2618,papayas,2024-05-02 10:49:16.72953,
2619,sodium selenite. a-2569,2024-05-02 10:49:16.72953,
2620,thiamine monoitrate,2024-05-02 10:49:16.72953,
2621,vitamins(vitamin e supplement,2024-05-02 10:49:16.72953,
2622,organic chickpeas,2024-05-02 10:49:16.72953,
2623,manganese,2024-05-02 10:49:16.72953,
2624,green tea,2024-05-02 10:49:16.72953,
2625,beet pulp,2024-05-02 10:49:16.72953,
2626,dried bifidobacterium thermophilum,2024-05-02 10:49:16.72953,
2627,dried lactobacillus acidphilus fermentation product,2024-05-02 10:49:16.72953,
2628,oat flour,2024-05-02 10:49:16.72953,
2629,acid balance (phosphoric acid,2024-05-02 10:49:16.72953,
2630,grape seed extract,2024-05-02 10:49:16.72953,
2631,corn syrup,2024-05-02 10:49:16.72953,
2632,dried whey solubles,2024-05-02 10:49:16.72953,
2633,soy oil,2024-05-02 10:49:16.72953,
2634,icelandic fish (cod,2024-05-02 10:49:16.72953,
2635,d-calcium pantothenate,2024-05-02 10:49:16.72953,
2636,sodium carbonate. this product is formulated to meet the nutritional levels established by the aafco cat food nutrient profiles for maintenance.,2024-05-02 10:49:16.72953,
2637,phosphoric acid,2024-05-02 10:49:16.72953,
2638,ground whole wheat,2024-05-02 10:49:16.72953,
2639,rabbit meal,2024-05-02 10:49:16.72953,
2640,canola oil,2024-05-02 10:49:16.72953,
2641,bacillus coagulans fermentation product,2024-05-02 10:49:16.72953,
2642,l-ascorbyl-2-polyphoshate,2024-05-02 10:49:16.72953,
2643,iron,2024-05-02 10:49:16.72953,
2644,vitamins (alpha-tocopherol acetate (a source of vitamin e),2024-05-02 10:49:16.72953,
2645,lipase and protease),2024-05-02 10:49:16.72953,
2646,cobalt proteinate (source of chelated cobalt),2024-05-02 10:49:16.72953,
2647,dehydrated seaweed meal,2024-05-02 10:49:16.72953,
2648,l-tyrosine,2024-05-02 10:49:16.72953,
2649,pumpkin seed,2024-05-02 10:49:16.72953,
2650,menadione bisulfite complex (source of vitamin k activity),2024-05-02 10:49:16.72953,
2651,psyllium,2024-05-02 10:49:16.72953,
2652,cassiu gum,2024-05-02 10:49:16.72953,
2653,cholinechloride,2024-05-02 10:49:16.72953,
2654,beef fat,2024-05-02 10:49:16.72953,
2655,soy flour,2024-05-02 10:49:16.72953,
2656,carageenan,2024-05-02 10:49:16.72953,
2657,manganese oxide,2024-05-02 10:49:16.72953,
2658,minerals[potassium chloride,2024-05-02 10:49:16.72953,
2659,poultry liver,2024-05-02 10:49:16.72953,
2660,pryidoxine hydrochloride [vitamin b6],2024-05-02 10:49:16.72953,
2661,dried potato,2024-05-02 10:49:16.72953,
2662,cobalt carbonate) dried chicory root,2024-05-02 10:49:16.72953,
2663,plaice),2024-05-02 10:49:16.72953,
2664,dried lactobacillus delbrueckii fermentation product,2024-05-02 10:49:16.72953,
2665,spearmint,2024-05-02 10:49:16.72953,
2666,carrot,2024-05-02 10:49:16.72953,
2667,minerals (potassium chloride,2024-05-02 10:49:16.72953,
2668,dried aspergillus niger fermentation product,2024-05-02 10:49:16.72953,
2669,hydrolyzed chicken protein,2024-05-02 10:49:16.72953,
2670,lamb spleen,2024-05-02 10:49:16.72953,
